function,time,time2,Good_J,Good_NJ,Bad_J,Bad_NJ,Nat_J,Nat_NJ
force_bytes==112==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/encoding.py,1.529,1.580,1,0,1,0,2,0
__init__==557==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py,1.511,1.640,2,0,0,0,0,2
_note==64==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py,1.506,3.737,2,0,2,0,0,0
__len__==237==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py,1.504,1.868,2,0,0,0,2,0
__getattr__==23==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/utils.py,1.498,1.462,2,0,0,0,1,1
__init__==28==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/exceptions.py,1.498,1.998,2,0,1,0,1,0
get_order_by==229==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py,1.491,1.405,1,0,1,0,0,2
__exit__==21==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/contextlib.py,1.489,1.833,1,0,0,0,1,2
_new_instance==32==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/tree.py,1.488,1.516,2,0,0,0,0,2
load==159==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/cPickle.py,1.484,1.676,1,0,1,0,1,1
__getitem__==204==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/utils.py,1.482,1.995,1,0,1,0,1,1
get_col==953==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py,1.480,1.488,2,0,0,0,1,1
__new__==1406==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py,1.478,1.397,1,0,0,0,1,2
_size_from_ctrl_byte==154==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/maxminddb/decoder.py,1.460,1.659,1,0,0,0,2,1
apply==567==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py,1.450,1.421,1,0,0,0,0,3
_check_int_field==285==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py,1.443,2.360,2,0,1,0,0,1
add_callback==211==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py,1.436,2.258,1,0,1,1,0,1
parse_unicode==224==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/typecasts.py,1.428,1.975,0,2,0,1,0,1
get_nodes_by_type==1000==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py,1.425,1.516,2,0,1,0,0,1
next_token==586==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py,1.413,1.496,1,0,0,0,3,0
_apply_rel_filters==529==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py,1.411,1.472,1,0,1,0,0,2
get_template==17==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loaders/base.py,1.406,1.187,1,0,1,1,0,1
__nonzero__==74==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/tree.py,1.401,1.767,2,0,0,0,1,1
_getquoted==288==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/adapters.py,1.389,1.351,0,2,0,0,0,2
__encode_list==268==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/encoder.py,1.387,1.130,1,0,0,0,2,1
__encode_dict==285==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/encoder.py,1.381,1.352,1,0,1,0,0,2
get==383==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/weakref.py,1.380,2.123,2,0,0,1,0,1
__init__==512==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py,1.363,1.534,2,0,0,0,0,2
pgettext==92==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/__init__.py,1.350,2.096,2,0,1,0,0,1
urlsplit==167==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/urlparse.py,1.334,1.331,1,0,1,0,0,2
__mul__==1234==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py,1.304,1.368,1,0,0,0,1,2
to_python==45==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_prices/models.py,1.303,2.438,2,0,1,0,0,1
get_template_sources==47==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loaders/eggs.py,1.299,1.856,1,0,3,0,0,0
leave==196==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/visitor.py,1.289,2.100,0,0,3,0,1,0
parse_datetime==272==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/typecasts.py,1.288,1.023,0,1,0,0,0,3
done==260==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py,1.287,1.697,1,0,1,1,0,1
adapt==270==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/adapters.py,1.276,1.322,0,2,0,0,0,2
_deepcopy_tuple==234==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/copy.py,1.273,1.307,1,0,2,0,0,1
_decode_utf8_string==96==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/maxminddb/decoder.py,1.270,2.112,2,0,1,0,0,1
typecast==70==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/typecasts.py,1.264,2.507,0,1,0,1,0,2
enter==183==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/visitor.py,1.264,3.782,0,0,3,0,1,0
db_type==607==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py,1.260,1.290,1,0,0,0,1,2
<genexpr>==627==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py,1.232,4.388,2,0,2,0,0,0
_pq_fetch==722==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py,1.224,1.246,0,1,0,1,0,2
_apply_rel_filters==816==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py,1.220,1.179,1,0,0,1,1,1
relabeled_clone==103==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/datastructures.py,1.211,1.229,2,0,0,0,0,2
get_provider==423==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/pkg_resources/__init__.py,1.204,1.766,1,0,1,1,0,1
as_tuple==986==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py,1.202,0.974,2,0,0,1,0,1
__init__==132==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py,1.201,1.723,2,0,1,0,0,1
execute_sql==808==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py,1.173,1.211,1,0,1,0,0,2
promote_joins==715==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py,1.170,1.236,2,0,0,0,2,0
_convert_other==5855==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py,1.168,1.600,1,0,1,0,1,1
results_iter==783==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py,1.168,3.099,0,0,1,0,3,0
localize==187==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/formats.py,1.161,1.114,1,0,1,0,1,1
for_dict==446==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py,1.150,1.228,2,0,0,1,0,1
set==572==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py,1.147,1.581,2,0,0,1,0,1
get_resolved_arguments==187==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/library.py,1.123,1.103,2,0,0,0,2,0
add_errback==231==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py,1.123,1.445,2,0,0,0,0,2
get_queryset==146==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/manager.py,1.122,0.972,0,0,0,0,3,1
leave==170==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/visitor.py,1.117,2.287,0,0,3,0,1,0
get_contents==22==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loaders/filesystem.py,1.092,0.847,2,0,0,0,0,2
notify==369==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py,1.078,2.108,2,0,0,1,0,1
getargs==743==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/inspect.py,1.078,1.085,1,0,1,0,1,1
filter==791==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py,1.067,1.108,0,0,0,0,3,1
__getattr__==51==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/conf/__init__.py,1.063,1.983,1,0,1,0,1,1
enter==165==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/visitor.py,1.061,2.954,0,0,3,0,1,0
get_prep_lookup==88==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_lookups.py,1.058,1.053,1,0,0,0,1,2
__nonzero__==792==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py,1.055,1.505,1,0,2,0,0,1
get_queryset==546==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py,1.051,1.074,1,0,1,0,1,1
render_value_in_context==1020==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py,1.048,1.080,1,0,1,0,0,2
_rescale==2506==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py,1.040,0.895,1,0,1,0,0,2
get_contents==36==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loaders/eggs.py,1.038,0.955,2,0,0,0,0,2
resolve_field==139==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/executor.py,1.035,1.277,1,0,1,0,0,2
complete_value==222==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/executor.py,1.029,1.255,1,0,1,0,1,1
build_lookup==1060==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py,1.019,1.002,0,0,0,0,2,2
as_sql==63==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/where.py,1.018,1.108,1,0,1,0,0,2
token_kwargs==1056==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py,1.014,0.847,1,0,1,0,1,1
__call__==42==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/_functools.py,1.007,1.558,1,0,1,0,1,1
__eq__==460==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py,1.007,1.272,1,0,0,0,3,0
get_meta==250==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py,1.006,2.133,0,0,2,0,1,1
adjusted==2801==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py,1.005,1.433,2,1,1,0,0,0
cursor_iter==1231==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py,1.001,0.992,0,0,1,0,2,1
__getitem__==98==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/datastructures/sizedimage.py,1.001,1.010,1,0,0,0,1,2
render_options==569==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/widgets.py,1.000,0.899,2,0,0,0,1,1
_decode_map==62==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/maxminddb/decoder.py,0.998,1.160,2,0,1,0,0,1
_keep_alive==267==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/copy.py,0.997,2.264,1,0,1,0,1,1
compile_func==115==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/library.py,0.995,0.876,1,0,1,0,0,2
execute==201==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py,0.979,1.068,0,1,0,1,0,2
handle_success==461==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py,0.974,0.924,2,0,0,0,1,1
get_supported_language_variant==445==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py,0.968,1.041,2,0,1,0,1,0
_subx==284==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/re.py,0.966,1.254,1,0,0,0,2,1
__bool__==68==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/tree.py,0.966,0.724,2,0,0,0,1,1
__init__==19==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py,0.937,1.009,1,0,1,0,0,2
get_prep_value==732==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py,0.936,0.911,2,0,0,0,2,0
_cmp==799==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py,0.935,0.861,1,0,1,0,0,2
__init__==647==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py,0.934,0.950,2,0,0,0,0,2
get_prep_lookup==55==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py,0.934,0.999,2,0,0,0,1,1
__init__==59==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py,0.919,1.297,2,0,2,0,0,0
then==296==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py,0.915,0.928,2,0,0,0,0,2
render_option==556==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/widgets.py,0.907,1.095,2,0,0,0,0,2
__set__==194==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py,0.905,0.762,1,0,0,0,2,1
as_sql==154==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py,0.904,0.865,0,0,0,0,2,2
get_language==260==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py,0.895,1.121,2,0,0,0,1,1
render==201==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/library.py,0.892,0.900,1,0,0,0,1,2
_check_date_fields==302==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py,0.891,0.669,1,0,0,0,1,2
_make_key==26==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/lru_cache.py,0.887,0.827,1,0,0,0,2,1
last_executed_query==222==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/postgresql/operations.py,0.887,0.828,1,0,0,0,1,2
Etiny==3895==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py,0.887,0.649,1,0,0,0,2,1
fetchmany==317==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py,0.873,0.804,0,1,0,0,0,3
get_db_prep_lookup==172==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py,0.871,0.996,1,0,0,0,2,1
check_closed_==26==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py,0.870,0.851,0,1,0,0,0,3
urlparse==136==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/urlparse.py,0.869,0.766,2,0,0,0,0,2
do_if==882==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py,0.860,0.944,1,0,1,1,0,1
reverse_related_fields==585==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py,0.857,0.974,2,0,0,0,1,1
_copy_with_constructor==113==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/copy.py,0.857,0.554,3,0,0,0,0,1
__init__==17==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py,0.855,0.735,2,0,0,0,0,2
validate_ppoi==35==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/validators.py,0.838,0.659,1,0,1,0,1,1
quote==1263==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/urllib.py,0.832,0.855,1,0,0,0,2,1
render==420==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py,0.822,0.757,1,0,0,0,1,2
render==56==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py,0.817,0.805,1,0,0,0,0,3
fulfill==93==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py,0.816,1.288,2,0,1,0,0,1
setup_query==34==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py,0.807,0.875,0,0,1,0,1,2
__init__==1446==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/pkg_resources/__init__.py,0.806,0.899,1,0,1,0,0,2
pre_sql_setup==40==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py,0.802,1.050,0,0,1,2,1,0
structseq_new==70==<builtin>/lib_pypy/_structseq.py,0.793,0.663,0,1,0,0,0,3
_contains_aggregate==153==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/where.py,0.790,0.832,1,0,0,0,3,0
get_compiler==243==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py,0.784,0.699,1,0,0,0,1,2
_raise_error==3852==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py,0.780,0.632,2,0,0,0,0,2
__init__==14==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/_functools.py,0.780,0.835,2,0,0,0,2,0
check_related_objects==1041==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py,0.771,0.671,0,0,0,0,4,0
RLock==114==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py,0.763,1.269,2,0,1,0,0,1
encode==202==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/json/encoder.py,0.762,0.659,2,0,0,0,0,2
get==45==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/cache/backends/locmem.py,0.761,0.795,1,0,0,0,1,2
safe_join==54==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/_os.py,0.757,1.032,1,0,1,1,0,1
get_prefetch_queryset==553==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py,0.754,0.759,0,0,1,0,2,1
_find_adapter==2950==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/pkg_resources/__init__.py,0.751,0.959,2,0,0,0,1,1
check_query_object_type==1030==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py,0.751,0.709,1,0,0,0,2,1
dirname==120==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/posixpath.py,0.746,1.180,2,0,1,0,1,0
all==386==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py,0.738,0.793,1,0,1,0,2,0
get_prep_lookup==44==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_lookups.py,0.733,0.724,1,0,0,0,2,1
write==367==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py,0.732,0.731,0,0,0,0,0,4
__eq__==110==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/datastructures.py,0.729,0.724,2,0,0,0,2,0
is_future==482==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py,0.728,1.261,2,0,1,0,1,0
apply==348==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/prices/__init__.py,0.718,0.665,1,0,0,0,0,3
getquoted==167==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/adapters.py,0.713,0.828,0,2,0,0,0,2
Condition==242==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/threading.py,0.713,1.036,2,0,1,0,0,1
get_resized_filename==77==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/utils.py,0.709,0.621,1,0,0,1,1,1
int_from_bytes==18==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/maxminddb/compat.py,0.706,1.367,2,0,1,1,0,0
__init__==447==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/base.py,0.704,0.426,3,0,0,0,0,1
flatatt==26==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/utils.py,0.703,0.646,1,0,1,0,1,1
render==83==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/templatetags/i18n.py,0.700,0.708,1,0,0,0,1,2
extra_select==1868==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py,0.700,2.265,1,0,2,0,1,0
execute==58==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/utils.py,0.698,0.699,1,0,0,0,1,2
Etop==3899==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py,0.697,0.484,2,0,0,0,1,1
get_from_clause==590==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py,0.688,0.569,0,0,1,0,2,1
ascii_to_bytes==300==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/adapters.py,0.687,0.687,0,1,0,0,0,3
_normalize==5466==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py,0.683,0.621,1,0,0,0,1,2
escape==208==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/re.py,0.682,0.865,1,0,0,0,1,2
__init__==152==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/smartif.py,0.682,0.848,0,0,1,0,1,2
parse_decimal==111==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/typecasts.py,0.681,0.612,0,2,0,0,0,2
_process_notifies==793==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/connection.py,0.678,0.592,0,1,0,0,0,3
format_currency==261==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py,0.668,0.652,1,0,0,0,1,2
add_votes==2023==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py,0.667,0.643,0,0,0,0,3,1
